route_id,service_id,trip_id,trip_headsign,direction_id,block_id
E-1396,22PVSW-C-E-Semaine-00,17455016-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212081
E-1396,22PVSW-C-E-Semaine-00,17455017-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212078
E-1396,22PVSW-C-E-Semaine-00,17455018-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212083
E-1396,22PVSW-C-E-Semaine-00,17455019-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212078
E-1396,22PVSW-C-E-Semaine-00,17455020-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212100
E-1396,22PVSW-C-E-Semaine-00,17455021-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212100
E-1396,22PVSW-C-E-Semaine-00,17455022-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212097
E-1396,22PVSW-C-E-Semaine-00,17455023-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212081
E-1396,22PVSW-C-E-Semaine-00,17455025-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212081
E-1396,22PVSW-C-E-Semaine-00,17455026-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212085
E-1396,22PVSW-C-E-Semaine-00,17455027-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212080
E-1396,22PVSW-C-E-Semaine-00,17455028-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212082
E-1396,22PVSW-C-E-Semaine-00,17455029-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212098
E-1396,22PVSW-C-E-Semaine-00,17455030-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212085
E-1396,22PVSW-C-E-Semaine-00,17455031-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212083
E-1396,22PVSW-C-E-Semaine-00,17455032-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212083
E-1396,22PVSW-C-E-Semaine-00,17455033-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212082
E-1396,22PVSW-C-E-Semaine-00,17455034-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212078
E-1396,22PVSW-C-E-Semaine-00,17455035-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212079
E-1396,22PVSW-C-E-Semaine-00,17455036-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212078
E-1396,22PVSW-C-E-Semaine-00,17455037-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212081
E-1396,22PVSW-C-E-Semaine-00,17455038-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212100
E-1396,22PVSW-C-E-Semaine-00,17455039-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212082
E-1396,22PVSW-C-E-Semaine-00,17455040-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212101
E-1396,22PVSW-C-E-Semaine-00,17455041-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212099
E-1396,22PVSW-C-E-Semaine-00,17455042-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212099
E-1396,22PVSW-C-E-Semaine-00,17455043-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212080
E-1396,22PVSW-C-E-Semaine-00,17455044-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212101
E-1396,22PVSW-C-E-Semaine-00,17455045-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212080
E-1396,22PVSW-C-E-Semaine-00,17455047-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212100
E-1396,22PVSW-C-E-Semaine-00,17455048-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212083
E-1396,22PVSW-C-E-Semaine-00,17455049-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212084
E-1396,22PVSW-C-E-Semaine-00,17455050-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212097
E-1396,22PVSW-C-E-Semaine-00,17455051-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212083
E-1396,22PVSW-C-E-Semaine-00,17455052-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212078
E-1396,22PVSW-C-E-Semaine-00,17455053-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212081
E-1396,22PVSW-C-E-Semaine-00,17455054-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212099
E-1396,22PVSW-C-E-Semaine-00,17455055-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212081
E-1396,22PVSW-C-E-Semaine-00,17455056-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212097
E-1396,22PVSW-C-E-Semaine-00,17455057-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212098
E-1396,22PVSW-C-E-Semaine-00,17455058-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212100
E-1396,22PVSW-C-E-Semaine-00,17455059-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212098
E-1396,22PVSW-C-E-Semaine-00,17455060-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212080
E-1396,22PVSW-C-E-Semaine-00,17455061-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212078
E-1396,22PVSW-C-E-Semaine-00,17455062-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212085
E-1396,22PVSW-C-E-Semaine-00,17455063-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212080
E-1396,22PVSW-C-E-Semaine-00,17455064-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212085
E-1396,22PVSW-C-E-Semaine-00,17455065-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212085
E-1396,22PVSW-C-E-Semaine-00,17455066-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212101
E-1396,22PVSW-C-E-Semaine-00,17455067-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212100
E-1396,22PVSW-C-E-Semaine-00,17455068-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212100
E-1396,22PVSW-C-E-Semaine-00,17455069-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212080
E-1396,22PVSW-C-E-Semaine-00,17455070-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212083
E-1396,22PVSW-C-E-Semaine-00,17455071-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212080
E-1396,22PVSW-C-E-Semaine-00,17455072-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212101
E-1396,22PVSW-C-E-Semaine-00,17455074-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212085
E-1396,22PVSW-C-E-Semaine-00,17455075-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212085
E-1396,22PVSW-C-E-Semaine-00,17455076-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212098
E-1396,22PVSW-C-E-Semaine-00,17455077-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212083
E-1396,22PVSW-C-E-Semaine-00,17455078-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212080
E-1396,22PVSW-C-E-Semaine-00,17455079-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212084
E-1396,22PVSW-C-E-Semaine-00,17455080-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212082
E-1396,22PVSW-C-E-Semaine-00,17455081-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212081
E-1396,22PVSW-C-E-Semaine-00,17455082-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212097
E-1396,22PVSW-C-E-Semaine-00,17455083-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212078
E-1396,22PVSW-C-E-Semaine-00,17455084-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212082
E-1396,22PVSW-C-E-Semaine-00,17455085-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212099
E-1396,22PVSW-C-E-Semaine-00,17455086-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212079
E-1396,22PVSW-C-E-Semaine-00,17455087-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212079
E-1396,22PVSW-C-E-Semaine-00,17455088-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212099
E-1396,22PVSW-C-E-Semaine-00,17455089-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212101
E-1396,22PVSW-C-E-Semaine-00,17455090-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212083
E-1396,22PVSW-C-E-Semaine-00,17455091-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212097
E-1396,22PVSW-C-E-Semaine-00,17455092-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212085
E-1396,22PVSW-C-E-Semaine-00,17455093-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212083
E-1396,22PVSW-C-E-Semaine-00,17455094-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212081
E-1396,22PVSW-C-E-Semaine-00,17455095-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212099
E-1396,22PVSW-C-E-Semaine-00,17455096-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212100
E-1396,22PVSW-C-E-Semaine-00,17455097-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212078
E-1396,22PVSW-C-E-Semaine-00,17455098-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212101
E-1396,22PVSW-C-E-Semaine-00,17455099-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212084
E-1396,22PVSW-C-E-Semaine-00,17455100-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212080
E-1396,22PVSW-C-E-Semaine-00,17455101-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212084
E-1396,22PVSW-C-E-Semaine-00,17455102-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212082
E-1396,22PVSW-C-E-Semaine-00,17455103-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212078
E-1396,22PVSW-C-E-Semaine-00,17455104-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212080
E-1396,22PVSW-C-E-Semaine-00,17455105-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212097
E-1396,22PVSW-C-E-Semaine-00,17455106-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212083
E-1396,22PVSW-C-E-Semaine-00,17455107-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212082
E-1396,22PVSW-C-E-Semaine-00,17455108-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212083
E-1396,22PVSW-C-E-Semaine-00,17455109-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212098
E-1396,22PVSW-C-E-Semaine-00,17455111-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212098
E-1396,22PVSW-C-E-Semaine-00,17455112-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212097
E-1396,22PVSW-C-E-Semaine-00,17455113-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212084
E-1396,22PVSW-C-E-Semaine-00,17455114-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212082
E-1396,22PVSW-C-E-Semaine-00,17455115-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212101
E-1396,22PVSW-C-E-Semaine-00,17455116-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212084
E-1396,22PVSW-C-E-Semaine-00,17455117-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212082
E-1396,22PVSW-C-E-Semaine-00,17455118-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212085
E-1396,22PVSW-C-E-Semaine-00,17455119-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212100
E-1396,22PVSW-C-E-Semaine-00,17455120-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212082
E-1396,22PVSW-C-E-Semaine-00,17455121-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212084
E-1396,22PVSW-C-E-Semaine-00,17455122-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212083
E-1396,22PVSW-C-E-Semaine-00,17455123-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212079
E-1396,22PVSW-C-E-Semaine-00,17455124-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212097
E-1396,22PVSW-C-E-Semaine-00,17455125-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212081
E-1396,22PVSW-C-E-Semaine-00,17455126-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212079
E-1396,22PVSW-C-E-Semaine-00,17455127-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212079
E-1396,22PVSW-C-E-Semaine-00,17455128-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212101
E-1396,22PVSW-C-E-Semaine-00,17455129-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212100
E-1396,22PVSW-C-E-Semaine-00,17455130-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212101
E-1396,22PVSW-C-E-Semaine-00,17455131-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212098
E-1396,22PVSW-C-E-Semaine-00,17455132-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212081
E-1396,22PVSW-C-E-Semaine-00,17455133-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212099
E-1396,22PVSW-C-E-Semaine-00,17455134-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212079
E-1396,22PVSW-C-E-Semaine-00,17455135-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212099
E-1396,22PVSW-C-E-Semaine-00,17455136-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212078
E-1396,22PVSW-C-E-Semaine-00,17455137-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212078
E-1396,22PVSW-C-E-Semaine-00,17455138-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212097
E-1396,22PVSW-C-E-Semaine-00,17455139-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212083
E-1396,22PVSW-C-E-Semaine-00,17455140-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212085
E-1396,22PVSW-C-E-Semaine-00,17455141-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212101
E-1396,22PVSW-C-E-Semaine-00,17455142-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212083
E-1396,22PVSW-C-E-Semaine-00,17455143-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212080
E-1396,22PVSW-C-E-Semaine-00,17455144-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212098
E-1396,22PVSW-C-E-Semaine-00,17455145-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212079
E-1396,22PVSW-C-E-Semaine-00,17455146-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212100
E-1396,22PVSW-C-E-Semaine-00,17455147-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212085
E-1396,22PVSW-C-E-Semaine-00,17455148-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212081
E-1396,22PVSW-C-E-Semaine-00,17455149-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212082
E-1396,22PVSW-C-E-Semaine-00,17455150-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212101
E-1396,22PVSW-C-E-Semaine-00,17455151-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212099
E-1396,22PVSW-C-E-Semaine-00,17455152-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212078
E-1396,22PVSW-C-E-Semaine-00,17455153-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212084
E-1396,22PVSW-C-E-Semaine-00,17455154-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212097
E-1396,22PVSW-C-E-Semaine-00,17455155-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212083
E-1396,22PVSW-C-E-Semaine-00,17455156-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212078
E-1396,22PVSW-C-E-Semaine-00,17455157-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212098
E-1396,22PVSW-C-E-Semaine-00,17455158-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212100
E-1396,22PVSW-C-E-Semaine-00,17455159-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212080
E-1396,22PVSW-C-E-Semaine-00,17455160-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212085
E-1396,22PVSW-C-E-Semaine-00,17455161-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212099
E-1396,22PVSW-C-E-Semaine-00,17455162-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212079
E-1396,22PVSW-C-E-Semaine-00,17455163-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212097
E-1396,22PVSW-C-E-Semaine-00,17455164-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212101
E-1396,22PVSW-C-E-Semaine-00,17455165-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212082
E-1396,22PVSW-C-E-Semaine-00,17455166-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212081
E-1396,22PVSW-C-E-Semaine-00,17455167-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212098
E-1396,22PVSW-C-E-Semaine-00,17455169-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212100
E-1396,22PVSW-C-E-Semaine-00,17455170-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212082
E-1396,22PVSW-C-E-Semaine-00,17455171-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212083
E-1396,22PVSW-C-E-Semaine-00,17455172-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212097
E-1396,22PVSW-C-E-Semaine-00,17455173-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212081
E-1396,22PVSW-C-E-Semaine-00,17455174-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212081
E-1396,22PVSW-C-E-Semaine-00,17455175-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212100
E-1396,22PVSW-C-E-Semaine-00,17455176-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212101
E-1396,22PVSW-C-E-Semaine-00,17455177-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212098
E-1396,22PVSW-C-E-Semaine-00,17455179-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212084
E-1396,22PVSW-C-E-Semaine-00,17455180-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212099
E-1396,22PVSW-C-E-Semaine-00,17455181-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212078
E-1396,22PVSW-C-E-Semaine-00,17455183-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212082
E-1396,22PVSW-C-E-Semaine-00,17455184-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212085
E-1396,22PVSW-C-E-Semaine-00,17455185-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212084
E-1396,22PVSW-C-E-Semaine-00,17455186-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212080
E-1396,22PVSW-C-E-Semaine-00,17455187-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212098
E-1396,22PVSW-C-E-Semaine-00,17455188-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212082
E-1396,22PVSW-C-E-Semaine-00,17455189-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212100
E-1396,22PVSW-C-E-Semaine-00,17455190-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212100
E-1396,22PVSW-C-E-Semaine-00,17455191-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212098
E-1396,22PVSW-C-E-Semaine-00,17455192-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212080
E-1396,22PVSW-C-E-Semaine-00,17455193-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212083
E-1396,22PVSW-C-E-Semaine-00,17455194-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212084
E-1396,22PVSW-C-E-Semaine-00,17455195-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212084
E-1396,22PVSW-C-E-Semaine-00,17455197-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212082
E-1396,22PVSW-C-E-Semaine-00,17455198-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212098
E-1396,22PVSW-C-E-Semaine-00,17455199-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212101
E-1396,22PVSW-C-E-Semaine-00,17455200-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212081
E-1396,22PVSW-C-E-Semaine-00,17455201-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212085
E-1396,22PVSW-C-E-Semaine-00,17455202-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212084
E-1396,22PVSW-C-E-Semaine-00,17455203-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212082
E-1396,22PVSW-C-E-Semaine-00,17455205-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212097
E-1396,22PVSW-C-E-Semaine-00,17455206-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212082
E-1396,22PVSW-C-E-Semaine-00,17455207-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212081
E-1396,22PVSW-C-E-Semaine-00,17455208-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212097
E-1396,22PVSW-C-E-Semaine-00,17455209-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212098
E-1396,22PVSW-C-E-Semaine-00,17455210-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212101
E-1396,22PVSW-C-E-Semaine-00,17455211-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212101
E-1396,22PVSW-C-E-Semaine-00,17455212-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212097
E-1396,22PVSW-C-E-Semaine-00,17455213-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212101
E-1396,22PVSW-C-E-Semaine-00,17455214-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212081
E-1396,22PVSW-C-E-Semaine-00,17455215-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212085
E-1396,22PVSW-C-E-Semaine-00,17455216-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212085
E-1396,22PVSW-C-E-Semaine-00,17455217-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212082
E-1396,22PVSW-C-E-Semaine-00,17455218-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212084
E-1396,22PVSW-C-E-Semaine-00,17455219-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212098
E-1396,22PVSW-C-E-Semaine-00,17455220-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212101
E-1396,22PVSW-C-E-Semaine-00,17455221-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212081
E-1396,22PVSW-C-E-Semaine-00,17455222-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212098
E-1396,22PVSW-C-E-Semaine-00,17455223-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212082
E-1396,22PVSW-C-E-Semaine-00,17455224-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212084
E-1396,22PVSW-C-E-Semaine-00,17455225-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212084
E-1396,22PVSW-C-E-Semaine-00,17455227-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212097
E-1396,22PVSW-C-E-Semaine-00,17455238-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212084
E-1396,22PVSW-C-E-Semaine-00,17455240-22PVSW-C-E-Semaine-00,"Robertsau L'Escale",1,1212085
E-1396,22PVSW-C-E-Semaine-00,17455248-22PVSW-C-E-Semaine-00,"Campus d'Illkirch",0,1212085
C-1396,22PVSW-C-E-Semaine-00,17455268-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212096
C-1396,22PVSW-C-E-Semaine-00,17455270-22PVSW-C-E-Semaine-00,"Neuhof R. Reuss",0,1212096
C-1396,22PVSW-C-E-Semaine-00,17455271-22PVSW-C-E-Semaine-00,"Neuhof R. Reuss",0,1212096
C-1396,22PVSW-C-E-Semaine-00,17455272-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212096
C-1396,22PVSW-C-E-Semaine-00,17455296-22PVSW-C-E-Semaine-00,"Neuhof R. Reuss",0,1212093
C-1396,22PVSW-C-E-Semaine-00,17455297-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212095
C-1396,22PVSW-C-E-Semaine-00,17455298-22PVSW-C-E-Semaine-00,"Neuhof R. Reuss",0,1212092
C-1396,22PVSW-C-E-Semaine-00,17455299-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212093
C-1396,22PVSW-C-E-Semaine-00,17455300-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212092
C-1396,22PVSW-C-E-Semaine-00,17455301-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212089
C-1396,22PVSW-C-E-Semaine-00,17455302-22PVSW-C-E-Semaine-00,"Neuhof R. Reuss",0,1212094
C-1396,22PVSW-C-E-Semaine-00,17455303-22PVSW-C-E-Semaine-00,"Neuhof R. Reuss",0,1212095
C-1396,22PVSW-C-E-Semaine-00,17455304-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212089
C-1396,22PVSW-C-E-Semaine-00,17455305-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212094
C-1396,22PVSW-C-E-Semaine-00,17455306-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212096
C-1396,22PVSW-C-E-Semaine-00,17455307-22PVSW-C-E-Semaine-00,"Neuhof R. Reuss",0,1212089
C-1396,22PVSW-C-E-Semaine-00,17455308-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212095
C-1396,22PVSW-C-E-Semaine-00,17455309-22PVSW-C-E-Semaine-00,"Neuhof R. Reuss",0,1212092
C-1396,22PVSW-C-E-Semaine-00,17455310-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212093
C-1396,22PVSW-C-E-Semaine-00,17455311-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212095
C-1396,22PVSW-C-E-Semaine-00,17455312-22PVSW-C-E-Semaine-00,"Neuhof R. Reuss",0,1212094
C-1396,22PVSW-C-E-Semaine-00,17455313-22PVSW-C-E-Semaine-00,"Neuhof R. Reuss",0,1212094
C-1396,22PVSW-C-E-Semaine-00,17455314-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212094
C-1396,22PVSW-C-E-Semaine-00,17455315-22PVSW-C-E-Semaine-00,"Gare Centrale",1,1212092
